date,x,y,orden,diferencia,promedio,ajustado,residuo
2026-06-15T04:05:00Z,42.989898989899,20,1,22.989898989898997,31.4949494949495,168.38084382411955,-148.38084382411955
2026-06-15T04:10:00Z,42.989898989899,10,2,32.989898989899,26.4949494949495,168.38084382460616,-158.38084382460616
2026-06-15T04:15:00Z,42.989898989899,10,3,32.989898989899,26.4949494949495,168.38084382457473,-158.38084382457473
2026-06-15T04:20:00Z,42.989898989899,90,4,-47.010101010101,66.4949494949495,168.38084382457475,-78.38084382457474
2026-06-15T04:25:00Z,42.989898989899,30,5,12.989898989898997,36.494949494949495,168.38084382457473,-138.38084382457473
2026-06-15T04:30:00Z,42.989898989899,10,6,32.989898989899,26.4949494949495,168.38084382457473,-158.38084382457473
2026-06-15T04:35:00Z,42.989898989899,10,7,32.989898989899,26.4949494949495,168.38084382457473,-158.38084382457473
2026-06-15T04:40:00Z,42.989898989899,60,8,-17.010101010101003,51.494949494949495,168.38084382457475,-108.38084382457474
2026-06-15T04:45:00Z,42.989898989899,0,9,42.989898989899,21.4949494949495,168.38084382457473,-168.38084382457473
2026-06-15T04:50:00Z,42.989898989899,10,10,32.989898989899,26.4949494949495,168.38084382457473,-158.38084382457473
2026-06-15T04:55:00Z,42.989898989899,20,11,22.989898989898997,31.4949494949495,168.38084382457473,-148.38084382457473
2026-06-15T05:00:00Z,42.989898989899,0,12,42.989898989899,21.4949494949495,168.38084382457473,-168.38084382457473
2026-06-15T05:05:00Z,42.989898989899,20,13,22.989898989898997,31.4949494949495,168.38084382457473,-148.38084382457473
2026-06-15T05:10:00Z,42.989898989899,80,14,-37.010101010101,61.494949494949495,168.38084382457475,-88.38084382457474
2026-06-15T05:15:00Z,42.989898989899,40,15,2.9898989898989967,41.494949494949495,168.38084382457475,-128.38084382457475
2026-06-15T05:20:00Z,42.989898989899,0,16,42.989898989899,21.4949494949495,168.38084382457473,-168.38084382457473
2026-06-15T05:25:00Z,42.700322372662804,0,17,42.700322372662804,21.350161186331402,168.3661004420708,-168.3661004420708
2026-06-15T05:30:00Z,42.26595744680851,20,18,22.265957446808507,31.132978723404253,168.34398536831483,-148.34398536831483
2026-06-15T05:35:00Z,42.26595744680851,70,19,-27.734042553191493,56.13297872340425,168.3439853683148,-98.34398536831482
2026-06-15T05:40:00Z,42.26595744680851,20,20,22.265957446808507,31.132978723404253,168.34398536831483,-148.34398536831483
2026-06-15T05:45:00Z,42.26595744680851,0,21,42.26595744680851,21.132978723404253,168.34398536831483,-168.34398536831483
2026-06-15T05:50:00Z,42.26595744680851,10,22,32.26595744680851,26.132978723404253,168.34398536831483,-158.34398536831483
2026-06-15T05:55:00Z,42.26595744680851,10,23,32.26595744680851,26.132978723404253,168.34398536831483,-158.34398536831483
2026-06-15T06:00:00Z,42.26595744680851,20,24,22.265957446808507,31.132978723404253,168.34398536831483,-148.34398536831483
2026-06-15T06:05:00Z,42.26595744680851,60,25,-17.734042553191493,51.13297872340425,168.3439853683148,-108.34398536831482
2026-06-15T06:10:00Z,42.26595744680851,30,26,12.265957446808507,36.13297872340425,168.34398536831483,-138.34398536831483
2026-06-15T06:15:00Z,42.26595744680851,30,27,12.265957446808507,36.13297872340425,168.34398536831483,-138.34398536831483
2026-06-15T06:20:00Z,42.26595744680851,0,28,42.26595744680851,21.132978723404253,168.34398536831483,-168.34398536831483
2026-06-15T06:25:00Z,42.26595744680851,-10,29,52.26595744680851,16.132978723404253,168.34398536831483,-178.34398536831483
2026-06-15T06:30:00Z,42.26595744680851,0,30,42.26595744680851,21.132978723404253,168.34398536831483,-168.34398536831483
2026-06-15T06:35:00Z,42.26595744680851,0,31,42.26595744680851,21.132978723404253,168.34398536831483,-168.34398536831483
2026-06-15T06:40:00Z,42.26595744680851,0,32,42.26595744680851,21.132978723404253,168.34398536831483,-168.34398536831483
2026-06-15T06:45:00Z,42.26595744680851,70,33,-27.734042553191493,56.13297872340425,168.3439853683148,-98.34398536831482
2026-06-15T06:50:00Z,42.26595744680851,100,34,-57.73404255319149,71.13297872340425,168.3439853683148,-68.34398536831482
2026-06-15T06:55:00Z,42.26595744680851,0,35,42.26595744680851,21.132978723404253,168.34398536831483,-168.34398536831483
2026-06-15T07:00:00Z,111.70638297872298,10,36,101.70638297872298,60.85319148936149,171.87944608550436,-161.87944608550436
2026-06-15T07:05:00Z,158,40,37,118,99,174.2364198969641,-134.2364198969641
2026-06-15T07:10:00Z,158,20,38,138,89,174.2364198969641,-154.2364198969641
2026-06-15T07:15:00Z,158,20,39,138,89,174.2364198969641,-154.2364198969641
2026-06-15T07:20:00Z,221.26666666666696,10,40,211.26666666666696,115.63333333333348,177.45755244323172,-167.45755244323172
2026-06-15T07:25:00Z,474.33333333333303,60,41,414.33333333333303,267.1666666666665,190.34208262830228,-130.34208262830228
2026-06-15T07:30:00Z,532.8,80,42,452.79999999999995,306.4,193.318829986655,-113.318829986655
2026-06-15T07:35:00Z,574.2363636363641,10,43,564.2363636363641,292.11818181818205,195.42850363536007,-185.42850363536007
2026-06-15T07:40:00Z,389.181818181818,0,44,389.181818181818,194.590909090909,186.00671408006392,-186.00671408006392
2026-06-15T07:45:00Z,389.181818181818,0,45,389.181818181818,194.590909090909,186.00671408006392,-186.00671408006392
2026-06-15T07:50:00Z,645.333333333333,10,46,635.333333333333,327.6666666666665,199.04830494777175,-189.04830494777175
2026-06-15T07:55:00Z,462.746666666667,50,47,412.746666666667,256.3733333333335,189.75216393858545,-139.75216393858545
2026-06-15T08:00:00Z,417.1,10,48,407.1,213.55,187.42812868628886,-177.42812868628886
2026-06-15T08:05:00Z,441.362857142857,10,49,431.362857142857,225.6814285714285,188.6634376242493,-178.6634376242493
2026-06-15T08:10:00Z,798.4571428571429,30,50,768.4571428571429,414.22857142857146,206.84438639875643,-176.84438639875643
2026-06-15T08:15:00Z,702.6,20,51,682.6,361.3,201.96395600914573,-181.96395600914573
2026-06-15T08:20:00Z,547,60,52,487,303.5,194.0418028342367,-134.0418028342367
2026-06-15T08:25:00Z,615.833333333333,100,53,515.833333333333,357.9166666666665,197.54635431371122,-97.5463543137112
2026-06-15T08:30:00Z,1155.4666666666703,310,54,845.4666666666703,732.7333333333352,225.02101964117549,84.9789803588245
2026-06-15T08:35:00Z,1921.2,240.00000000000003,55,1681.2,1080.6000000000001,264.007245591049,-24.007245591049006
2026-06-15T08:40:00Z,975.06,250,56,725.06,612.53,215.83587023816705,34.16412976183297
2026-06-15T08:45:00Z,946.9399999999999,430.00000000000006,57,516.9399999999998,688.47,214.40418034563206,215.595819654368
2026-06-15T08:50:00Z,1008.9,280,58,728.9,644.45,217.5587858129673,62.4412141870327
2026-06-15T08:55:00Z,1295.08,150.00000000000003,59,1145.08,722.54,232.1292343707788,-82.12923437077876
2026-06-15T09:00:00Z,1032.62,470.00000000000006,60,562.6199999999999,751.31,218.76645594991362,251.23354405008644
2026-06-15T09:05:00Z,1139.3,200,61,939.3,669.65,224.19791675132296,-24.19791675132295
2026-06-15T09:10:00Z,1347.6,270,62,1077.6,808.8,234.80321563521466,35.19678436478533
2026-06-15T09:15:00Z,1206,220,63,986,713,227.5938525917242,-7.59385259172419
2026-06-15T09:20:00Z,1371.45,669.9999999999999,64,701.4500000000002,1020.7249999999999,236.01750453766698,433.9824954623329
2026-06-15T09:25:00Z,1163.95,610,65,553.95,886.975,225.45293651842775,384.54706348157225
2026-06-15T09:30:00Z,1086.9,180,66,906.9000000000001,633.45,221.53004511658494,-41.530045116584944
2026-06-15T09:35:00Z,1029,350,67,679,689.5,218.5821487873611,131.4178512126389
2026-06-15T09:40:00Z,916.7,1030,68,-113.29999999999995,973.35,212.864553661768,817.135446338232
2026-06-15T09:45:00Z,714.2,1200,69,-485.79999999999995,957.1,202.5545535466067,997.4454464533933
2026-06-15T09:50:00Z,477,600,70,-123,538.5,190.47785217714392,409.5221478228561
2026-06-15T09:55:00Z,336.138461538462,640,71,-303.861538461538,488.069230769231,183.30608685487113,456.6939131451289
2026-06-15T10:00:00Z,300.9230769230769,659.9999999999999,72,-359.076923076923,480.4615384615384,181.51314552430284,478.48685447569704
2026-06-15T10:05:00Z,274.0538461538461,1000,73,-725.946153846154,637.026923076923,180.14513677208026,819.8548632279197
2026-06-15T10:10:00Z,166.576923076923,690,74,-523.423076923077,428.2884615384615,174.67310176319018,515.3268982368098
2026-06-15T10:15:00Z,166.576923076923,700,75,-533.423076923077,433.2884615384615,174.67310176319018,525.3268982368098
2026-06-15T10:20:00Z,166.576923076923,890,76,-723.423076923077,528.2884615384615,174.67310176319018,715.3268982368098
2026-06-15T10:25:00Z,166.576923076923,830.0000000000001,77,-663.4230769230771,498.28846153846155,174.67310176319018,655.3268982368099
2026-06-15T10:30:00Z,166.576923076923,890,78,-723.423076923077,528.2884615384615,174.67310176319018,715.3268982368098
2026-06-15T10:35:00Z,615.875,740,79,-124.125,677.9375,197.5484757129118,542.4515242870882
2026-06-15T10:40:00Z,461.74038461538504,760,80,-298.25961538461496,610.8701923076925,189.70093051604408,570.2990694839559
2026-06-15T10:45:00Z,230.538461538462,710,81,-479.461538461538,470.269230769231,177.9296127207425,532.0703872792575
2026-06-15T10:50:00Z,230.538461538462,770,82,-539.461538461538,500.269230769231,177.9296127207425,592.0703872792575
2026-06-15T10:55:00Z,1328.5076923076901,590,83,738.5076923076901,959.2538461538451,233.83115788456576,356.16884211543424
2026-06-15T11:00:00Z,795.9499999999999,360,84,435.94999999999993,577.9749999999999,206.71673877828297,153.28326122171703
2026-06-15T11:05:00Z,279.875,180,85,99.875,229.9375,180.44151255886663,-0.441512558866642
2026-06-15T11:10:00Z,279.875,200,86,79.875,239.9375,180.44151255886663,19.55848744113336
2026-06-15T11:15:00Z,267.605263157895,310,87,-42.394736842104976,288.8026315789475,179.81681632056987,130.18318367943013
2026-06-15T11:20:00Z,218.526315789474,180,88,38.52631578947401,199.263157894737,177.31803136738264,2.6819686326173593
2026-06-15T11:25:00Z,218.526315789474,170,89,48.52631578947401,194.263157894737,177.31803136738264,-7.318031367382641
2026-06-15T11:30:00Z,218.526315789474,50,90,168.526315789474,134.263157894737,177.31803136738264,-127.31803136738264
2026-06-15T11:35:00Z,169.341430499325,60,91,109.34143049932501,114.6707152496625,174.8138527352561,-114.81385273525609
2026-06-15T11:40:00Z,95.56410256410261,100,92,-4.435897435897388,97.7820512820513,171.05758478706633,-71.05758478706632
2026-06-15T11:45:00Z,95.56410256410261,440,93,-344.4358974358974,267.7820512820513,171.05758478706633,268.94241521293367
2026-06-15T11:50:00Z,95.56410256410261,160,94,-64.43589743589739,127.7820512820513,171.05758478706633,-11.057584787066325
2026-06-15T11:55:00Z,95.56410256410261,50,95,45.56410256410261,72.7820512820513,171.05758478706633,-121.05758478706632
2026-06-15T12:00:00Z,95.56410256410261,250,96,-154.4358974358974,172.7820512820513,171.05758478706633,78.94241521293368
2026-06-15T12:05:00Z,95.56410256410261,1090,97,-994.4358974358973,592.7820512820513,171.05758478706628,918.9424152129337
2026-06-15T12:10:00Z,95.56410256410261,540,98,-444.4358974358974,317.7820512820513,171.05758478706633,368.94241521293367
2026-06-15T12:15:00Z,143.2948717948719,200,99,-56.70512820512809,171.64743589743597,173.48772916368836,26.51227083631163
2026-06-15T12:20:00Z,175.11538461538498,100,100,75.11538461538498,137.5576923076925,175.10782541476974,-75.10782541476974
2026-06-15T12:25:00Z,175.11538461538498,210.00000000000003,101,-34.884615384615046,192.5576923076925,175.10782541476974,34.89217458523029
2026-06-15T12:30:00Z,175.11538461538498,170,102,5.115384615384983,172.5576923076925,175.10782541476974,-5.1078254147697395
2026-06-15T12:35:00Z,175.11538461538498,180,103,-4.884615384615017,177.5576923076925,175.10782541476974,4.8921745852302605
2026-06-15T12:40:00Z,339.35494505494506,70,104,269.35494505494506,204.67747252747253,183.46984954832968,-113.46984954832968
2026-06-15T12:45:00Z,585.714285714286,160,105,425.714285714286,372.857142857143,196.01288574866962,-36.012885748669625
2026-06-15T12:50:00Z,114.48648648648599,90,106,24.486486486485987,102.243243243243,172.02099111012262,-82.02099111012261
2026-06-15T12:55:00Z,114.48648648648599,160,107,-45.51351351351401,137.243243243243,172.0209911101226,-12.020991110122607
2026-06-15T13:00:00Z,114.48648648648599,170,108,-55.51351351351401,142.243243243243,172.0209911101226,-2.020991110122607
2026-06-15T13:05:00Z,114.48648648648599,60,109,54.48648648648599,87.243243243243,172.02099111012262,-112.02099111012261
2026-06-15T13:10:00Z,114.48648648648599,90,110,24.486486486485987,102.243243243243,172.02099111012262,-82.02099111012261
2026-06-15T13:15:00Z,114.48648648648599,130,111,-15.513513513514013,122.243243243243,172.02099111012262,-42.02099111012261
2026-06-15T13:20:00Z,114.48648648648599,80,112,34.48648648648599,97.243243243243,172.02099111012262,-92.02099111012261
2026-06-15T13:25:00Z,347.744594594594,110,113,237.744594594594,228.872297297297,183.89699664818124,-73.89699664818124
2026-06-15T13:30:00Z,503.25,50,114,453.25,276.625,191.81433367355373,-141.81433367355373
2026-06-15T13:35:00Z,243.17647058823502,140,115,103.17647058823502,191.5882352941175,178.57305901584667,-38.573059015846674
2026-06-15T13:40:00Z,243.17647058823502,30,116,213.17647058823502,136.5882352941175,178.5730590158467,-148.5730590158467
2026-06-15T13:45:00Z,243.17647058823502,50,117,193.17647058823502,146.5882352941175,178.57305901584667,-128.57305901584667
2026-06-15T13:50:00Z,249.220588235294,230,118,19.220588235294002,239.61029411764702,178.88078668812926,51.11921331187072
2026-06-15T13:55:00Z,253.25,630,119,-376.75,441.625,179.085938469651,450.914061530349
2026-06-15T14:00:00Z,253.25,250,120,3.25,251.625,179.085938469651,70.91406153034899
2026-06-15T14:05:00Z,395.95,40,121,355.95,217.975,186.3513064520387,-146.3513064520387
2026-06-15T14:10:00Z,559.366666666667,110,122,449.366666666667,334.6833333333335,194.67143411698976,-84.67143411698974
2026-06-15T14:15:00Z,356.83333333333303,60,123,296.83333333333303,208.41666666666652,184.359736882468,-124.35973688246801
2026-06-15T14:20:00Z,356.83333333333303,140,124,216.83333333333303,248.41666666666652,184.359736882468,-44.359736882468006
2026-06-15T14:25:00Z,318.1,30,125,288.1,174.05,182.38768418554338,-152.38768418554338
2026-06-15T14:30:00Z,308.41666666666697,190,126,118.41666666666697,249.20833333333348,181.89467101131223,8.105328988687784
