date,x,y,orden,diferencia,promedio,ajustado,residuo
2026-06-15T04:05:00Z,42.989898989899,20,1,22.989898989898997,31.4949494949495,129.52693506035968,-109.52693506035968
2026-06-15T04:10:00Z,42.989898989899,10,2,32.989898989899,26.4949494949495,129.52693505934644,-119.52693505934643
2026-06-15T04:15:00Z,42.989898989899,10,3,32.989898989899,26.4949494949495,129.5269350592032,-119.52693505920318
2026-06-15T04:20:00Z,42.989898989899,90,4,-47.010101010101,66.4949494949495,129.52693505920317,-39.52693505920317
2026-06-15T04:25:00Z,42.989898989899,30,5,12.989898989898997,36.494949494949495,129.5269350592032,-99.52693505920318
2026-06-15T04:30:00Z,42.989898989899,10,6,32.989898989899,26.4949494949495,129.5269350592032,-119.52693505920318
2026-06-15T04:35:00Z,42.989898989899,10,7,32.989898989899,26.4949494949495,129.5269350592032,-119.52693505920318
2026-06-15T04:40:00Z,42.989898989899,60,8,-17.010101010101003,51.494949494949495,129.5269350592032,-69.52693505920318
2026-06-15T04:45:00Z,42.989898989899,0,9,42.989898989899,21.4949494949495,129.52693505920317,-129.52693505920317
2026-06-15T04:50:00Z,42.989898989899,10,10,32.989898989899,26.4949494949495,129.5269350592032,-119.52693505920318
2026-06-15T04:55:00Z,42.989898989899,20,11,22.989898989898997,31.4949494949495,129.5269350592032,-109.52693505920318
2026-06-15T05:00:00Z,42.989898989899,0,12,42.989898989899,21.4949494949495,129.52693505920317,-129.52693505920317
2026-06-15T05:05:00Z,42.989898989899,20,13,22.989898989898997,31.4949494949495,129.5269350592032,-109.52693505920318
2026-06-15T05:10:00Z,42.989898989899,80,14,-37.010101010101,61.494949494949495,129.52693505920317,-49.52693505920317
2026-06-15T05:15:00Z,42.989898989899,40,15,2.9898989898989967,41.494949494949495,129.5269350592032,-89.52693505920318
2026-06-15T05:20:00Z,42.989898989899,0,16,42.989898989899,21.4949494949495,129.52693505920317,-129.52693505920317
2026-06-15T05:25:00Z,42.700322372662804,0,17,42.700322372662804,21.350161186331402,129.47237902380127,-129.47237902380127
2026-06-15T05:30:00Z,42.26595744680851,20,18,22.265957446808507,31.132978723404253,129.39054497069844,-109.39054497069846
2026-06-15T05:35:00Z,42.26595744680851,70,19,-27.734042553191493,56.13297872340425,129.39054497069844,-59.39054497069846
2026-06-15T05:40:00Z,42.26595744680851,20,20,22.265957446808507,31.132978723404253,129.39054497069844,-109.39054497069846
2026-06-15T05:45:00Z,42.26595744680851,0,21,42.26595744680851,21.132978723404253,129.39054497069844,-129.39054497069844
2026-06-15T05:50:00Z,42.26595744680851,10,22,32.26595744680851,26.132978723404253,129.39054497069844,-119.39054497069846
2026-06-15T05:55:00Z,42.26595744680851,10,23,32.26595744680851,26.132978723404253,129.39054497069844,-119.39054497069846
2026-06-15T06:00:00Z,42.26595744680851,20,24,22.265957446808507,31.132978723404253,129.39054497069844,-109.39054497069846
2026-06-15T06:05:00Z,42.26595744680851,60,25,-17.734042553191493,51.13297872340425,129.39054497069844,-69.39054497069846
2026-06-15T06:10:00Z,42.26595744680851,30,26,12.265957446808507,36.13297872340425,129.39054497069844,-99.39054497069846
2026-06-15T06:15:00Z,42.26595744680851,30,27,12.265957446808507,36.13297872340425,129.39054497069844,-99.39054497069846
2026-06-15T06:20:00Z,42.26595744680851,0,28,42.26595744680851,21.132978723404253,129.39054497069844,-129.39054497069844
2026-06-15T06:25:00Z,42.26595744680851,-10,29,52.26595744680851,16.132978723404253,129.39054497069844,-139.39054497069844
2026-06-15T06:30:00Z,42.26595744680851,0,30,42.26595744680851,21.132978723404253,129.39054497069844,-129.39054497069844
2026-06-15T06:35:00Z,42.26595744680851,0,31,42.26595744680851,21.132978723404253,129.39054497069844,-129.39054497069844
2026-06-15T06:40:00Z,42.26595744680851,0,32,42.26595744680851,21.132978723404253,129.39054497069844,-129.39054497069844
2026-06-15T06:45:00Z,42.26595744680851,70,33,-27.734042553191493,56.13297872340425,129.39054497069844,-59.39054497069846
2026-06-15T06:50:00Z,42.26595744680851,100,34,-57.73404255319149,71.13297872340425,129.39054497069844,-29.39054497069845
2026-06-15T06:55:00Z,42.26595744680851,0,35,42.26595744680851,21.132978723404253,129.39054497069844,-129.39054497069844
2026-06-15T07:00:00Z,111.70638297872298,10,36,101.70638297872298,60.85319148936149,142.4730733523013,-132.4730733523013
2026-06-15T07:05:00Z,158,40,37,118,99,151.19475894003668,-111.19475894003668
2026-06-15T07:10:00Z,158,20,38,138,89,151.19475894003668,-131.19475894003668
2026-06-15T07:15:00Z,158,20,39,138,89,151.19475894003668,-131.19475894003668
2026-06-15T07:20:00Z,221.26666666666696,10,40,211.26666666666696,115.63333333333348,163.1141554001819,-153.1141554001819
2026-06-15T07:25:00Z,474.33333333333303,60,41,414.33333333333303,267.1666666666665,210.79174124076238,-150.79174124076238
2026-06-15T07:30:00Z,532.8,80,42,452.79999999999995,306.4,221.80682100424747,-141.80682100424747
