date,x,y,orden,diferencia,promedio,ajustado,residuo
2026-08-10T16:10:00Z,62.326086956521706,70,1,-7.673913043478294,66.16304347826085,144.73025339854638,-74.7302533985464
2026-08-10T16:15:00Z,62.326086956521706,100,2,-37.673913043478294,81.16304347826085,144.7302533985467,-44.730253398546694
2026-08-10T16:20:00Z,122.106763285024,80,3,42.106763285024,101.053381642512,141.33365837691974,-61.33365837691974
2026-08-10T16:25:00Z,211.77777777777797,90,4,121.77777777777797,150.88888888888897,136.23876584447936,-46.238765844479346
2026-08-10T16:30:00Z,98.30202020202019,240.00000000000003,5,-141.69797979797983,169.15101010101012,142.68618693317978,97.31381306682023
2026-08-10T16:35:00Z,22.651515151515202,80,6,-57.3484848484848,51.3257575757576,146.98446765898007,-66.98446765898008
2026-08-10T16:40:00Z,22.651515151515202,80,7,-57.3484848484848,51.3257575757576,146.98446765898007,-66.98446765898008
2026-08-10T16:45:00Z,22.651515151515202,339.99999999999994,8,-317.34848484848476,181.32575757575756,146.9844676589801,193.01553234101985
2026-08-10T16:50:00Z,22.651515151515202,110,9,-87.3484848484848,66.3257575757576,146.98446765898007,-36.98446765898008
2026-08-10T16:55:00Z,22.651515151515202,50,10,-27.348484848484798,36.3257575757576,146.98446765898007,-96.98446765898008
2026-08-10T17:00:00Z,22.651515151515202,110,11,-87.3484848484848,66.3257575757576,146.98446765898007,-36.98446765898008
2026-08-10T17:05:00Z,22.651515151515202,60,12,-37.3484848484848,41.3257575757576,146.98446765898007,-86.98446765898008
2026-08-10T17:10:00Z,22.651515151515202,80,13,-57.3484848484848,51.3257575757576,146.98446765898007,-66.98446765898008
2026-08-10T17:15:00Z,22.651515151515202,60,14,-37.3484848484848,41.3257575757576,146.98446765898007,-86.98446765898008
2026-08-10T17:20:00Z,22.651515151515202,80,15,-57.3484848484848,51.3257575757576,146.98446765898007,-66.98446765898008
2026-08-10T17:25:00Z,22.651515151515202,70,16,-47.3484848484848,46.3257575757576,146.98446765898007,-76.98446765898008
2026-08-10T17:30:00Z,22.651515151515202,60,17,-37.3484848484848,41.3257575757576,146.98446765898007,-86.98446765898008
2026-08-10T17:35:00Z,63.5495297805643,90,18,-26.4504702194357,76.77476489028214,144.660740304005,-54.66074030400499
2026-08-10T17:40:00Z,124.896551724138,70,19,54.89655172413801,97.44827586206901,141.17514927154235,-71.17514927154234
2026-08-10T17:45:00Z,124.896551724138,30,20,94.896551724138,77.44827586206901,141.17514927154235,-111.17514927154234
2026-08-10T17:50:00Z,124.896551724138,100,21,24.896551724138007,112.44827586206901,141.17514927154235,-41.17514927154234
2026-08-10T17:55:00Z,124.896551724138,220,22,-95.103448275862,172.448275862069,141.17514927154235,78.82485072845766
2026-08-10T18:00:00Z,124.896551724138,650,23,-525.103448275862,387.448275862069,141.17514927154235,508.82485072845765
2026-08-10T18:05:00Z,71.05629510825979,20,24,51.05629510825979,45.528147554129895,144.23422385577243,-124.23422385577243
2026-08-10T18:10:00Z,35.1627906976744,200,25,-164.8372093023256,117.5813953488372,146.27360691192584,53.72639308807416
2026-08-10T18:15:00Z,35.1627906976744,150.00000000000003,26,-114.83720930232562,92.58139534883722,146.27360691192584,3.7263930880741896
2026-08-10T18:20:00Z,35.1627906976744,120.00000000000001,27,-84.83720930232562,77.5813953488372,146.27360691192584,-26.273606911925825
2026-08-10T18:25:00Z,35.1627906976744,240.00000000000003,28,-204.83720930232562,137.58139534883722,146.27360691192584,93.72639308807419
2026-08-10T18:30:00Z,35.1627906976744,260,29,-224.8372093023256,147.5813953488372,146.27360691192584,113.72639308807416
2026-08-10T18:35:00Z,35.1627906976744,250,30,-214.8372093023256,142.5813953488372,146.27360691192584,103.72639308807416
2026-08-10T18:40:00Z,35.1627906976744,130,31,-94.83720930232559,82.5813953488372,146.27360691192584,-16.27360691192584
2026-08-10T18:45:00Z,35.1627906976744,120.00000000000001,32,-84.83720930232562,77.5813953488372,146.27360691192584,-26.273606911925825
2026-08-10T18:50:00Z,118.1875,140,33,-21.8125,129.09375,141.55634154111155,-1.5563415411115598
2026-08-10T18:55:00Z,118.1875,10,34,108.1875,64.09375,141.55634154111155,-131.55634154111155
2026-08-10T19:00:00Z,118.1875,80,35,38.1875,99.09375,141.55634154111158,-61.556341541111564
2026-08-10T19:05:00Z,118.1875,450,36,-331.8125,284.09375,141.55634154111152,308.4436584588885
2026-08-10T19:10:00Z,118.1875,160,37,-41.8125,139.09375,141.55634154111155,18.44365845888844
2026-08-10T19:15:00Z,118.1875,60,38,58.1875,89.09375,141.55634154111155,-81.55634154111155
2026-08-10T19:20:00Z,77.933064516129,240.00000000000003,39,-162.06693548387102,158.96653225806452,143.84350226862793,96.1564977313721
2026-08-10T19:25:00Z,51.0967741935484,310,40,-258.9032258064516,180.5483870967742,145.36827608697217,164.63172391302783
2026-08-10T19:30:00Z,51.0967741935484,40,41,11.096774193548399,45.5483870967742,145.36827608697217,-105.36827608697217
2026-08-10T19:35:00Z,51.0967741935484,180,42,-128.9032258064516,115.5483870967742,145.36827608697217,34.63172391302783
2026-08-10T19:40:00Z,51.0967741935484,120.00000000000001,43,-68.90322580645162,85.5483870967742,145.36827608697217,-25.36827608697216
2026-08-10T19:45:00Z,51.0967741935484,140,44,-88.9032258064516,95.5483870967742,145.36827608697217,-5.368276086972174
2026-08-10T19:50:00Z,60.89139784946239,210.00000000000003,45,-149.10860215053765,135.4456989247312,144.81176900154588,65.18823099845413
2026-08-10T19:55:00Z,75.58333333333329,290.00000000000006,46,-214.41666666666677,182.79166666666669,143.9770083734065,146.02299162659355
2026-08-10T20:00:00Z,75.58333333333329,80,47,-4.416666666666714,77.79166666666664,143.97700837340648,-63.97700837340648
2026-08-10T20:05:00Z,769.8499999999999,60,48,709.8499999999999,414.92499999999995,104.53043719841304,-44.53043719841304
2026-08-10T20:10:00Z,95.75,60,49,35.75,77.875,142.8311866161148,-82.8311866161148
2026-08-10T20:15:00Z,0,200,50,-200,100,148.27147256292528,51.72852743707472
2026-08-10T20:20:00Z,0,110,51,-110,55,148.27147256292528,-38.27147256292528
2026-08-10T20:25:00Z,0,190,52,-190,95,148.27147256292528,41.72852743707472
2026-08-10T20:30:00Z,0,110,53,-110,55,148.27147256292528,-38.27147256292528
2026-08-10T20:35:00Z,0,130,54,-130,65,148.27147256292528,-18.27147256292528
