"date_UTC-4","BC","RefCh6","Sen1Ch6","ATN","BC_ONA","n_avg","BC_ONA_filtered"
2026-06-16 02:17:00,-128,916487,381334,87.6872251260144,30.3014705882353,136,30.3014705882353
2026-06-16 02:18:00,301,916477,381315,87.6911166300135,30.3014705882353,136,30.3014705882353
2026-06-16 02:19:00,90,916478,381311,87.6922747504234,30.3014705882353,136,30.3014705882353
2026-06-16 02:20:00,969,916422,381240,87.7047859205602,30.3014705882353,136,30.3014705882353
2026-06-16 02:21:00,2,916415,381237,87.7048089863856,30.3014705882353,136,30.3014705882353
2026-06-16 02:22:00,423,916542,381269,87.7102729998249,30.3014705882353,136,30.3014705882353
2026-06-16 02:23:00,-389,916544,381289,87.7052457084434,30.3014705882353,136,30.3014705882353
2026-06-16 02:24:00,-17,916518,381279,87.7050316418879,30.3014705882353,136,30.3014705882353
2026-06-16 02:25:00,-201,916600,381323,87.7024387072643,30.3014705882353,136,30.3014705882353
2026-06-16 02:26:00,10,916493,381278,87.7025661650479,30.3014705882353,136,30.3014705882353
2026-06-16 02:27:00,306,916498,381265,87.7065213652479,30.3014705882353,136,30.3014705882353
2026-06-16 02:28:00,1054,916517,381221,87.7201356480073,30.3014705882353,136,30.3014705882353
2026-06-16 02:29:00,535,916489,381183,87.7270490252494,30.3014705882353,136,30.3014705882353
2026-06-16 02:30:00,-487,916352,381150,87.7207571899382,30.3014705882353,136,30.3014705882353
2026-06-16 02:31:00,-1972,916455,381290,87.6952725787093,30.3014705882353,136,30.3014705882353
2026-06-16 02:32:00,105,916477,381294,87.6966240394475,30.3014705882353,136,30.3014705882353
2026-06-16 02:33:00,682,916512,381275,87.7054260941485,30.3014705882353,136,30.3014705882353
2026-06-16 02:34:00,345,916500,381253,87.7098870536639,30.3014705882353,136,30.3014705882353
2026-06-16 02:35:00,11,916470,381240,87.7100235450368,30.3014705882353,136,30.3014705882353
2026-06-16 02:36:00,-687,916516,381293,87.7011416400056,30.3014705882353,136,30.3014705882353
2026-06-16 02:37:00,-582,916524,381325,87.6936223630278,30.3014705882353,136,30.3014705882353
2026-06-16 02:38:00,130,916448,381287,87.6952955688487,30.3014705882353,136,30.3014705882353
2026-06-16 02:39:00,133,916519,381310,87.6970105518549,30.3014705882353,136,30.3014705882353
2026-06-16 02:40:00,-54,916503,381306,87.6963138215883,30.3014705882353,136,30.3014705882353
2026-06-16 02:41:00,187,916441,381271,87.6987281494729,30.3014705882353,136,30.3014705882353
2026-06-16 02:42:00,254,916524,381293,87.702014506937,30.3014705882353,136,30.3014705882353
2026-06-16 02:43:00,-180,916457,381274,87.6996871797734,30.3014705882353,136,30.3014705882353
2026-06-16 02:44:00,894,916457,381230,87.7112281028502,30.3014705882353,136,30.3014705882353
2026-06-16 02:45:00,-293,916492,381259,87.7074404181502,30.3014705882353,136,30.3014705882353
2026-06-16 02:46:00,159,916482,381247,87.7094968114157,30.3014705882353,136,30.3014705882353
2026-06-16 02:47:00,234,916476,381233,87.7125143593991,30.3014705882353,136,30.3014705882353
2026-06-16 02:48:00,591,916522,381223,87.7201565614431,30.3014705882353,136,30.3014705882353
2026-06-16 02:49:00,205,916527,381215,87.7228006318872,30.3014705882353,136,30.3014705882353
2026-06-16 02:50:00,136,916483,381190,87.7245579793295,30.3014705882353,136,30.3014705882353
2026-06-16 02:51:00,-425,916476,381208,87.7190722438804,30.3014705882353,136,30.3014705882353
2026-06-16 02:52:00,-57,916462,381205,87.718331616785,30.3014705882353,136,30.3014705882353
2026-06-16 02:53:00,-245,916433,381205,87.7151672238435,30.3014705882353,136,30.3014705882353
2026-06-16 02:54:00,51,916427,381200,87.7158241481807,30.3014705882353,136,30.3014705882353
2026-06-16 02:55:00,-838,916448,381250,87.7050000159848,30.3014705882353,136,30.3014705882353
2026-06-16 02:56:00,259,916469,381246,87.7083406312704,30.3014705882353,136,30.3014705882353
2026-06-16 02:57:00,-543,916448,381264,87.7013279522583,30.3014705882353,136,30.3014705882353
2026-06-16 02:58:00,-304,916549,381321,87.6973990025571,30.3014705882353,136,30.3014705882353
2026-06-16 02:59:00,440,916541,381296,87.7030825304591,30.3014705882353,136,30.3014705882353
2026-06-16 03:00:00,649,916589,381284,87.7114666857061,30.3014705882353,136,30.3014705882353
2026-06-16 03:01:00,159,916555,381262,87.7135273554135,30.3014705882353,136,30.3014705882353
2026-06-16 03:02:00,302,916473,381213,87.7174332912291,30.3014705882353,136,30.3014705882353
2026-06-16 03:03:00,-549,916456,381233,87.7103320634928,30.3014705882353,136,30.3014705882353
2026-06-16 03:04:00,-58,916490,381250,87.7095828223871,30.3014705882353,136,30.3014705882353
2026-06-16 03:05:00,691,916490,381216,87.7185012528542,30.3014705882353,136,30.3014705882353
2026-06-16 03:06:00,-213,916484,381224,87.7157480532979,30.3014705882353,136,30.3014705882353
2026-06-16 03:07:00,-381,916535,381264,87.7108206753295,30.3014705882353,136,30.3014705882353
2026-06-16 03:08:00,-301,916497,381263,87.7069368251039,30.3014705882353,136,30.3014705882353
2026-06-16 03:09:00,642,916561,381258,87.7152311312797,30.3014705882353,136,30.3014705882353
2026-06-16 03:10:00,-9,916572,381263,87.7151198231298,30.3014705882353,136,30.3014705882353
2026-06-16 03:11:00,141,916430,381197,87.7169384975158,30.3014705882353,136,30.3014705882353
2026-06-16 03:12:00,228,916457,381197,87.7198846693204,30.3014705882353,136,30.3014705882353
2026-06-16 03:13:00,-151,916480,381214,87.7179347658495,30.3014705882353,136,30.3014705882353
2026-06-16 03:14:00,121,916427,381186,87.7194968284245,30.3014705882353,136,30.3014705882353
2026-06-16 03:15:00,-368,916458,381217,87.7147472917515,30.3014705882353,136,30.3014705882353
2026-06-16 03:16:00,-448,916429,381227,87.708959741528,30.3014705882353,136,30.3014705882353
2026-06-16 03:17:00,-200,916439,381241,87.7063786423183,30.3014705882353,136,30.3014705882353
2026-06-16 03:18:00,1106,916505,381214,87.7206625568572,30.3014705882353,136,30.3014705882353
2026-06-16 03:19:00,-491,916483,381229,87.7143273843328,30.3014705882353,136,30.3014705882353
2026-06-16 03:20:00,136,916403,381189,87.7160909133342,30.3014705882353,136,30.3014705882353
2026-06-16 03:21:00,657,916476,381187,87.7245811992133,30.3014705882353,136,30.3014705882353
2026-06-16 03:22:00,266,916469,381171,87.7280149040744,30.3014705882353,136,30.3014705882353
2026-06-16 03:23:00,-215,916470,381182,87.7252382162063,30.3014705882353,136,30.3014705882353
2026-06-16 03:24:00,-297,916543,381227,87.7213985567578,30.3014705882353,136,30.3014705882353
2026-06-16 03:25:00,363,916533,381205,87.7260785009866,30.3014705882353,136,30.3014705882353
2026-06-16 03:26:00,226,916430,381151,87.7290064769834,30.3014705882353,136,30.3014705882353
2026-06-16 03:27:00,378,916405,381122,87.7338872852967,30.3014705882353,136,30.3014705882353
2026-06-16 03:28:00,-237,916425,381142,87.7308221768586,30.3014705882353,136,30.3014705882353
2026-06-16 03:29:00,-577,916424,381170,87.723366983595,30.3014705882353,136,30.3014705882353
2026-06-16 03:30:00,218,916445,381168,87.7261831746993,30.3014705882353,136,30.3014705882353
2026-06-16 03:31:00,-455,916420,381180,87.7203070365465,30.3014705882353,136,30.3014705882353
2026-06-16 03:32:00,-12,916445,381191,87.7201492720349,30.3014705882353,136,30.3014705882353
2026-06-16 03:33:00,156,916449,381185,87.7221597667295,30.3014705882353,136,30.3014705882353
2026-06-16 03:34:00,506,916444,381158,87.7286976068494,30.3014705882353,136,30.3014705882353
2026-06-16 03:35:00,604,916489,381147,87.7364937539173,30.3014705882353,136,30.3014705882353
2026-06-16 03:36:00,-235,916531,381176,87.7334680317986,30.3014705882353,136,30.3014705882353
2026-06-16 03:37:00,-703,916515,381204,87.7243768853512,30.3014705882353,136,30.3014705882353
2026-06-16 03:38:00,-41,916503,381201,87.723854552536,30.3014705882353,136,30.3014705882353
2026-06-16 03:39:00,592,916549,381191,87.7314968269217,30.3014705882353,136,30.3014705882353
2026-06-16 03:40:00,-18,916530,381184,87.7312601786828,30.3014705882353,136,30.3014705882353
2026-06-16 03:41:00,-72,916459,381158,87.7303343546751,30.3014705882353,136,30.3014705882353
2026-06-16 03:42:00,88,916467,381157,87.7314696346313,30.3014705882353,136,30.3014705882353
2026-06-16 03:43:00,-325,916390,381141,87.7272652849803,30.3014705882353,136,30.3014705882353
2026-06-16 03:44:00,15,916387,381139,87.7274626544753,30.3014705882353,136,30.3014705882353
2026-06-16 03:45:00,-2,916442,381162,87.7274299437201,30.3014705882353,136,30.3014705882353
2026-06-16 03:46:00,361,916403,381128,87.7320947542902,30.3014705882353,136,30.3014705882353
2026-06-16 03:47:00,-352,916395,381142,87.7275485329652,30.3014705882353,136,30.3014705882353
2026-06-16 03:48:00,172,916413,381141,87.7297751019111,30.3014705882353,136,30.3014705882353
2026-06-16 03:49:00,-1,916449,381156,87.7297679105953,30.3014705882353,136,30.3014705882353
2026-06-16 03:50:00,500,916388,381106,87.7362304120021,30.3014705882353,136,30.3014705882353
2026-06-16 03:51:00,323,916395,381093,87.7404054603085,30.3014705882353,136,30.3014705882353
2026-06-16 03:52:00,-94,916355,381081,87.7391893223347,30.3014705882353,136,30.3014705882353
2026-06-16 03:53:00,-308,916422,381124,87.7352175781136,30.3014705882353,136,30.3014705882353
2026-06-16 03:54:00,141,916429,381120,87.7370309481315,30.3014705882353,136,30.3014705882353
2026-06-16 03:55:00,-506,916422,381142,87.7304948172917,30.3014705882353,136,30.3014705882353
2026-06-16 03:56:00,413,916418,381120,87.7358306297197,30.3014705882353,136,30.3014705882353
2026-06-16 03:57:00,153,916376,381095,87.7378072921749,30.3014705882353,136,30.3014705882353
2026-06-16 03:58:00,-753,916359,381125,87.7280803981961,30.3014705882353,136,30.3014705882353
2026-06-16 03:59:00,902,916384,381091,87.7397299050204,27.8982035928144,167,27.8982035928144
2026-06-16 04:00:00,-195,916421,381116,87.7372075344263,27.8982035928144,167,27.8982035928144
2026-06-16 04:01:00,310,916424,381102,87.7412083840873,27.8982035928144,167,27.8982035928144
2026-06-16 04:02:00,-27,916416,381100,87.7408602171727,27.8982035928144,167,27.8982035928144
2026-06-16 04:03:00,-133,916393,381097,87.7391376065185,27.8982035928144,167,27.8982035928144
2026-06-16 04:04:00,200,916383,381083,87.7417200385764,27.8982035928144,167,27.8982035928144
2026-06-16 04:05:00,-92,916425,381105,87.7405303160914,27.8982035928144,167,27.8982035928144
2026-06-16 04:06:00,-20,916401,381096,87.7402729913378,27.8982035928144,167,27.8982035928144
2026-06-16 04:07:00,-34,916397,381096,87.739836500246,27.8982035928144,167,27.8982035928144
2026-06-16 04:08:00,171,916374,381078,87.7420499703879,27.8982035928144,167,27.8982035928144
2026-06-16 04:09:00,-16,916401,381090,87.7418474101805,27.8982035928144,167,27.8982035928144
2026-06-16 04:10:00,165,916459,381106,87.7439779217544,27.8982035928144,167,27.8982035928144
2026-06-16 04:11:00,-386,916423,381110,87.7390001107153,27.8982035928144,167,27.8982035928144
2026-06-16 04:12:00,833,916435,381074,87.7497560789749,27.8982035928144,167,27.8982035928144
2026-06-16 04:13:00,213,916429,381061,87.7525128350108,27.8982035928144,167,27.8982035928144
2026-06-16 04:14:00,86,916432,381058,87.7536274707043,27.8982035928144,167,27.8982035928144
2026-06-16 04:15:00,-250,916489,381094,87.7504001168879,27.8982035928144,167,27.8982035928144
2026-06-16 04:16:00,90,916454,381075,87.7515668928439,27.8982035928144,167,27.8982035928144
2026-06-16 04:17:00,217,916458,381066,87.7543651244921,27.8982035928144,167,27.8982035928144
2026-06-16 04:18:00,157,916426,381045,87.7563843678414,27.8982035928144,167,27.8982035928144
2026-06-16 04:19:00,-503,916417,381066,87.7498912787572,27.8982035928144,167,27.8982035928144
2026-06-16 04:20:00,-817,916402,381100,87.7393325150222,27.8982035928144,167,27.8982035928144
2026-06-16 04:21:00,525,916469,381102,87.746118654355,27.8982035928144,167,27.8982035928144
2026-06-16 04:22:00,393,916364,381039,87.7511933559535,27.8982035928144,167,27.8982035928144
2026-06-16 04:23:00,241,916342,381018,87.7543039331909,27.8982035928144,167,27.8982035928144
2026-06-16 04:24:00,244,916419,381038,87.757457598259,27.8982035928144,167,27.8982035928144
2026-06-16 04:25:00,59,916361,381011,87.7582145737717,27.8982035928144,167,27.8982035928144
2026-06-16 04:26:00,499,916360,380986,87.7646671520399,27.8982035928144,167,27.8982035928144
2026-06-16 04:27:00,-667,916370,381023,87.7560472488593,27.8982035928144,167,27.8982035928144
2026-06-16 04:28:00,44,916380,381025,87.7566136038496,27.8982035928144,167,27.8982035928144
2026-06-16 04:29:00,115,916372,381016,87.7581026773863,27.8982035928144,167,27.8982035928144
2026-06-16 04:30:00,143,916413,381026,87.7599522155549,27.8982035928144,167,27.8982035928144
2026-06-16 04:31:00,-174,916337,381003,87.7576951832756,27.8982035928144,167,27.8982035928144
2026-06-16 04:32:00,-101,916378,381025,87.7563953535405,27.8982035928144,167,27.8982035928144
2026-06-16 04:33:00,-519,916355,381041,87.7496863293852,27.8982035928144,167,27.8982035928144
2026-06-16 04:34:00,704,916359,381008,87.7587837008793,27.8982035928144,167,27.8982035928144
2026-06-16 04:35:00,305,916347,380988,87.7627235332587,27.8982035928144,167,27.8982035928144
2026-06-16 04:36:00,-619,916394,381038,87.7547295512622,27.8982035928144,167,27.8982035928144
2026-06-16 04:37:00,6,916426,381051,87.7548097630671,27.8982035928144,167,27.8982035928144
2026-06-16 04:38:00,-655,916423,381082,87.7463473408128,27.8982035928144,167,27.8982035928144
2026-06-16 04:39:00,442,916432,381064,87.7520529196481,27.8982035928144,167,27.8982035928144
2026-06-16 04:40:00,223,916456,381063,87.7549341610555,27.8982035928144,167,27.8982035928144
2026-06-16 04:41:00,135,916448,381053,87.7566855017786,27.8982035928144,167,27.8982035928144
2026-06-16 04:42:00,663,916387,380995,87.7652512852708,27.8982035928144,167,27.8982035928144
2026-06-16 04:43:00,237,916391,380985,87.7683125219327,27.8982035928144,167,27.8982035928144
2026-06-16 04:44:00,-8,916544,381049,87.7682099075071,27.8982035928144,167,27.8982035928144
2026-06-16 04:45:00,-188,916529,381052,87.7657860142523,27.8982035928144,167,27.8982035928144
2026-06-16 04:46:00,43,916486,381032,87.7663430557358,27.8982035928144,167,27.8982035928144
2026-06-16 04:47:00,-99,916467,381029,87.7650572369235,27.8982035928144,167,27.8982035928144
2026-06-16 04:48:00,250,916499,381030,87.7682863987353,27.8982035928144,167,27.8982035928144
2026-06-16 04:49:00,395,916464,380996,87.7733910255293,27.8982035928144,167,27.8982035928144
2026-06-16 04:50:00,-281,916426,380994,87.7697695095667,27.8982035928144,167,27.8982035928144
2026-06-16 04:51:00,121,916486,381013,87.7713296378941,27.8982035928144,167,27.8982035928144
2026-06-16 04:52:00,-53,916422,380989,87.7706453956189,27.8982035928144,167,27.8982035928144
2026-06-16 04:53:00,-623,916382,381003,87.7626059197288,27.8982035928144,167,27.8982035928144
