date,AE33,AE36,MAAP,orden,instrumento_referencia,fase_referencia,REFERENCIA_OFICIAL
2026-06-15T04:05:00Z,42.989898989899,NA,20,1,AE33,Fase AE33,42.989898989899
2026-06-15T04:10:00Z,42.989898989899,NA,10,2,AE33,Fase AE33,42.989898989899
2026-06-15T04:15:00Z,42.989898989899,NA,10,3,AE33,Fase AE33,42.989898989899
2026-06-15T04:20:00Z,42.989898989899,NA,90,4,AE33,Fase AE33,42.989898989899
2026-06-15T04:25:00Z,42.989898989899,NA,30,5,AE33,Fase AE33,42.989898989899
2026-06-15T04:30:00Z,42.989898989899,NA,10,6,AE33,Fase AE33,42.989898989899
2026-06-15T04:35:00Z,42.989898989899,NA,10,7,AE33,Fase AE33,42.989898989899
2026-06-15T04:40:00Z,42.989898989899,NA,60,8,AE33,Fase AE33,42.989898989899
2026-06-15T04:45:00Z,42.989898989899,NA,0,9,AE33,Fase AE33,42.989898989899
2026-06-15T04:50:00Z,42.989898989899,NA,10,10,AE33,Fase AE33,42.989898989899
2026-06-15T04:55:00Z,42.989898989899,NA,20,11,AE33,Fase AE33,42.989898989899
2026-06-15T05:00:00Z,42.989898989899,NA,0,12,AE33,Fase AE33,42.989898989899
2026-06-15T05:05:00Z,42.989898989899,NA,20,13,AE33,Fase AE33,42.989898989899
2026-06-15T05:10:00Z,42.989898989899,NA,80,14,AE33,Fase AE33,42.989898989899
2026-06-15T05:15:00Z,42.989898989899,NA,40,15,AE33,Fase AE33,42.989898989899
2026-06-15T05:20:00Z,42.989898989899,NA,0,16,AE33,Fase AE33,42.989898989899
2026-06-15T05:25:00Z,42.700322372662804,NA,0,17,AE33,Fase AE33,42.700322372662804
2026-06-15T05:30:00Z,42.26595744680851,NA,20,18,AE33,Fase AE33,42.26595744680851
2026-06-15T05:35:00Z,42.26595744680851,NA,70,19,AE33,Fase AE33,42.26595744680851
2026-06-15T05:40:00Z,42.26595744680851,NA,20,20,AE33,Fase AE33,42.26595744680851
2026-06-15T05:45:00Z,42.26595744680851,NA,0,21,AE33,Fase AE33,42.26595744680851
2026-06-15T05:50:00Z,42.26595744680851,NA,10,22,AE33,Fase AE33,42.26595744680851
2026-06-15T05:55:00Z,42.26595744680851,NA,10,23,AE33,Fase AE33,42.26595744680851
2026-06-15T06:00:00Z,42.26595744680851,NA,20,24,AE33,Fase AE33,42.26595744680851
2026-06-15T06:05:00Z,42.26595744680851,NA,60,25,AE33,Fase AE33,42.26595744680851
2026-06-15T06:10:00Z,42.26595744680851,NA,30,26,AE33,Fase AE33,42.26595744680851
2026-06-15T06:15:00Z,42.26595744680851,NA,30,27,AE33,Fase AE33,42.26595744680851
2026-06-15T06:20:00Z,42.26595744680851,NA,0,28,AE33,Fase AE33,42.26595744680851
2026-06-15T06:25:00Z,42.26595744680851,NA,-10,29,AE33,Fase AE33,42.26595744680851
2026-06-15T06:30:00Z,42.26595744680851,NA,0,30,AE33,Fase AE33,42.26595744680851
2026-06-15T06:35:00Z,42.26595744680851,NA,0,31,AE33,Fase AE33,42.26595744680851
2026-06-15T06:40:00Z,42.26595744680851,NA,0,32,AE33,Fase AE33,42.26595744680851
2026-06-15T06:45:00Z,42.26595744680851,NA,70,33,AE33,Fase AE33,42.26595744680851
2026-06-15T06:50:00Z,42.26595744680851,NA,100,34,AE33,Fase AE33,42.26595744680851
2026-06-15T06:55:00Z,42.26595744680851,NA,0,35,AE33,Fase AE33,42.26595744680851
2026-06-15T07:00:00Z,111.70638297872298,NA,10,36,AE33,Fase AE33,111.70638297872298
2026-06-15T07:05:00Z,158,NA,40,37,AE33,Fase AE33,158
2026-06-15T07:10:00Z,158,NA,20,38,AE33,Fase AE33,158
2026-06-15T07:15:00Z,158,NA,20,39,AE33,Fase AE33,158
2026-06-15T07:20:00Z,221.26666666666696,NA,10,40,AE33,Fase AE33,221.26666666666696
2026-06-15T07:25:00Z,474.33333333333303,NA,60,41,AE33,Fase AE33,474.33333333333303
2026-06-15T07:30:00Z,532.8,NA,80,42,AE33,Fase AE33,532.8
2026-06-15T07:35:00Z,574.2363636363641,NA,10,43,AE33,Fase AE33,574.2363636363641
2026-06-15T07:40:00Z,389.181818181818,NA,0,44,AE33,Fase AE33,389.181818181818
2026-06-15T07:45:00Z,389.181818181818,NA,0,45,AE33,Fase AE33,389.181818181818
2026-06-15T07:50:00Z,645.333333333333,NA,10,46,AE33,Fase AE33,645.333333333333
2026-06-15T07:55:00Z,462.746666666667,NA,50,47,AE33,Fase AE33,462.746666666667
2026-06-15T08:00:00Z,417.1,NA,10,48,AE33,Fase AE33,417.1
2026-06-15T08:05:00Z,441.362857142857,NA,10,49,AE33,Fase AE33,441.362857142857
2026-06-15T08:10:00Z,798.4571428571429,NA,30,50,AE33,Fase AE33,798.4571428571429
2026-06-15T08:15:00Z,702.6,NA,20,51,AE33,Fase AE33,702.6
2026-06-15T08:20:00Z,547,NA,60,52,AE33,Fase AE33,547
2026-06-15T08:25:00Z,615.833333333333,NA,100,53,AE33,Fase AE33,615.833333333333
2026-06-15T08:30:00Z,1155.4666666666703,NA,310,54,AE33,Fase AE33,1155.4666666666703
2026-06-15T08:35:00Z,1921.2,NA,240.00000000000003,55,AE33,Fase AE33,1921.2
2026-06-15T08:40:00Z,975.06,NA,250,56,AE33,Fase AE33,975.06
2026-06-15T08:45:00Z,946.9399999999999,NA,430.00000000000006,57,AE33,Fase AE33,946.9399999999999
2026-06-15T08:50:00Z,1008.9,NA,280,58,AE33,Fase AE33,1008.9
2026-06-15T08:55:00Z,1295.08,NA,150.00000000000003,59,AE33,Fase AE33,1295.08
2026-06-15T09:00:00Z,1032.62,NA,470.00000000000006,60,AE33,Fase AE33,1032.62
2026-06-15T09:05:00Z,1139.3,NA,200,61,AE33,Fase AE33,1139.3
2026-06-15T09:10:00Z,1347.6,NA,270,62,AE33,Fase AE33,1347.6
2026-06-15T09:15:00Z,1206,NA,220,63,AE33,Fase AE33,1206
2026-06-15T09:20:00Z,1371.45,NA,669.9999999999999,64,AE33,Fase AE33,1371.45
2026-06-15T09:25:00Z,1163.95,NA,610,65,AE33,Fase AE33,1163.95
2026-06-15T09:30:00Z,1086.9,NA,180,66,AE33,Fase AE33,1086.9
2026-06-15T09:35:00Z,1029,NA,350,67,AE33,Fase AE33,1029
2026-06-15T09:40:00Z,916.7,NA,1030,68,AE33,Fase AE33,916.7
2026-06-15T09:45:00Z,714.2,NA,1200,69,AE33,Fase AE33,714.2
2026-06-15T09:50:00Z,477,NA,600,70,AE33,Fase AE33,477
2026-06-15T09:55:00Z,336.138461538462,NA,640,71,AE33,Fase AE33,336.138461538462
2026-06-15T10:00:00Z,300.9230769230769,NA,659.9999999999999,72,AE33,Fase AE33,300.9230769230769
2026-06-15T10:05:00Z,274.0538461538461,NA,1000,73,AE33,Fase AE33,274.0538461538461
2026-06-15T10:10:00Z,166.576923076923,NA,690,74,AE33,Fase AE33,166.576923076923
2026-06-15T10:15:00Z,166.576923076923,NA,700,75,AE33,Fase AE33,166.576923076923
2026-06-15T10:20:00Z,166.576923076923,NA,890,76,AE33,Fase AE33,166.576923076923
2026-06-15T10:25:00Z,166.576923076923,NA,830.0000000000001,77,AE33,Fase AE33,166.576923076923
2026-06-15T10:30:00Z,166.576923076923,NA,890,78,AE33,Fase AE33,166.576923076923
2026-06-15T10:35:00Z,615.875,NA,740,79,AE33,Fase AE33,615.875
2026-06-15T10:40:00Z,461.74038461538504,NA,760,80,AE33,Fase AE33,461.74038461538504
2026-06-15T10:45:00Z,230.538461538462,NA,710,81,AE33,Fase AE33,230.538461538462
2026-06-15T10:50:00Z,230.538461538462,NA,770,82,AE33,Fase AE33,230.538461538462
2026-06-15T10:55:00Z,1328.5076923076901,NA,590,83,AE33,Fase AE33,1328.5076923076901
2026-06-15T11:00:00Z,795.9499999999999,NA,360,84,AE33,Fase AE33,795.9499999999999
2026-06-15T11:05:00Z,279.875,NA,180,85,AE33,Fase AE33,279.875
2026-06-15T11:10:00Z,279.875,NA,200,86,AE33,Fase AE33,279.875
2026-06-15T11:15:00Z,267.605263157895,NA,310,87,AE33,Fase AE33,267.605263157895
2026-06-15T11:20:00Z,218.526315789474,NA,180,88,AE33,Fase AE33,218.526315789474
2026-06-15T11:25:00Z,218.526315789474,NA,170,89,AE33,Fase AE33,218.526315789474
2026-06-15T11:30:00Z,218.526315789474,NA,50,90,AE33,Fase AE33,218.526315789474
2026-06-15T11:35:00Z,169.341430499325,NA,60,91,AE33,Fase AE33,169.341430499325
2026-06-15T11:40:00Z,95.56410256410261,NA,100,92,AE33,Fase AE33,95.56410256410261
2026-06-15T11:45:00Z,95.56410256410261,NA,440,93,AE33,Fase AE33,95.56410256410261
2026-06-15T11:50:00Z,95.56410256410261,NA,160,94,AE33,Fase AE33,95.56410256410261
2026-06-15T11:55:00Z,95.56410256410261,NA,50,95,AE33,Fase AE33,95.56410256410261
2026-06-15T12:00:00Z,95.56410256410261,NA,250,96,AE33,Fase AE33,95.56410256410261
2026-06-15T12:05:00Z,95.56410256410261,NA,1090,97,AE33,Fase AE33,95.56410256410261
2026-06-15T12:10:00Z,95.56410256410261,NA,540,98,AE33,Fase AE33,95.56410256410261
2026-06-15T12:15:00Z,143.2948717948719,NA,200,99,AE33,Fase AE33,143.2948717948719
2026-06-15T12:20:00Z,175.11538461538498,NA,100,100,AE33,Fase AE33,175.11538461538498
2026-06-15T12:25:00Z,175.11538461538498,NA,210.00000000000003,101,AE33,Fase AE33,175.11538461538498
2026-06-15T12:30:00Z,175.11538461538498,NA,170,102,AE33,Fase AE33,175.11538461538498
2026-06-15T12:35:00Z,175.11538461538498,NA,180,103,AE33,Fase AE33,175.11538461538498
2026-06-15T12:40:00Z,339.35494505494506,NA,70,104,AE33,Fase AE33,339.35494505494506
2026-06-15T12:45:00Z,585.714285714286,NA,160,105,AE33,Fase AE33,585.714285714286
2026-06-15T12:50:00Z,114.48648648648599,NA,90,106,AE33,Fase AE33,114.48648648648599
2026-06-15T12:55:00Z,114.48648648648599,NA,160,107,AE33,Fase AE33,114.48648648648599
2026-06-15T13:00:00Z,114.48648648648599,NA,170,108,AE33,Fase AE33,114.48648648648599
2026-06-15T13:05:00Z,114.48648648648599,NA,60,109,AE33,Fase AE33,114.48648648648599
2026-06-15T13:10:00Z,114.48648648648599,NA,90,110,AE33,Fase AE33,114.48648648648599
2026-06-15T13:15:00Z,114.48648648648599,NA,130,111,AE33,Fase AE33,114.48648648648599
2026-06-15T13:20:00Z,114.48648648648599,NA,80,112,AE33,Fase AE33,114.48648648648599
2026-06-15T13:25:00Z,347.744594594594,NA,110,113,AE33,Fase AE33,347.744594594594
2026-06-15T13:30:00Z,503.25,NA,50,114,AE33,Fase AE33,503.25
2026-06-15T13:35:00Z,243.17647058823502,NA,140,115,AE33,Fase AE33,243.17647058823502
2026-06-15T13:40:00Z,243.17647058823502,NA,30,116,AE33,Fase AE33,243.17647058823502
2026-06-15T13:45:00Z,243.17647058823502,NA,50,117,AE33,Fase AE33,243.17647058823502
2026-06-15T13:50:00Z,249.220588235294,NA,230,118,AE33,Fase AE33,249.220588235294
2026-06-15T13:55:00Z,253.25,NA,630,119,AE33,Fase AE33,253.25
2026-06-15T14:00:00Z,253.25,NA,250,120,AE33,Fase AE33,253.25
2026-06-15T14:05:00Z,395.95,NA,40,121,AE33,Fase AE33,395.95
2026-06-15T14:10:00Z,559.366666666667,NA,110,122,AE33,Fase AE33,559.366666666667
2026-06-15T14:15:00Z,356.83333333333303,NA,60,123,AE33,Fase AE33,356.83333333333303
2026-06-15T14:20:00Z,356.83333333333303,NA,140,124,AE33,Fase AE33,356.83333333333303
2026-06-15T14:25:00Z,318.1,NA,30,125,AE33,Fase AE33,318.1
2026-06-15T14:30:00Z,308.41666666666697,NA,190,126,AE33,Fase AE33,308.41666666666697
2026-06-15T14:35:00Z,331.783333333333,NA,70,127,AE33,Fase AE33,331.783333333333
2026-06-15T14:40:00Z,366.83333333333303,NA,370,128,AE33,Fase AE33,366.83333333333303
2026-06-15T14:45:00Z,366.83333333333303,NA,200,129,AE33,Fase AE33,366.83333333333303
2026-06-15T14:50:00Z,460.77777777777794,NA,160,130,AE33,Fase AE33,460.77777777777794
2026-06-15T14:55:00Z,487.77222222222196,NA,240.00000000000003,131,AE33,Fase AE33,487.77222222222196
2026-06-15T15:00:00Z,595.75,NA,40,132,AE33,Fase AE33,595.75
2026-06-15T15:05:00Z,364.033333333334,NA,200,133,AE33,Fase AE33,364.033333333334
2026-06-15T15:10:00Z,209.55555555555597,NA,140,134,AE33,Fase AE33,209.55555555555597
2026-06-15T15:15:00Z,209.55555555555597,NA,460,135,AE33,Fase AE33,209.55555555555597
2026-06-15T15:20:00Z,209.55555555555597,NA,420.00000000000006,136,AE33,Fase AE33,209.55555555555597
2026-06-15T15:25:00Z,1955.4666666666703,NA,270,137,AE33,Fase AE33,1955.4666666666703
2026-06-15T15:30:00Z,1104.1619047619,NA,130,138,AE33,Fase AE33,1104.1619047619
2026-06-15T15:35:00Z,630.4514285714289,NA,290.00000000000006,139,AE33,Fase AE33,630.4514285714289
2026-06-15T15:40:00Z,373.4,NA,200,140,AE33,Fase AE33,373.4
2026-06-15T15:45:00Z,395.41999999999996,NA,320,141,AE33,Fase AE33,395.41999999999996
2026-06-15T15:50:00Z,483.5,NA,40,142,AE33,Fase AE33,483.5
2026-06-15T15:55:00Z,499.466666666667,NA,310,143,AE33,Fase AE33,499.466666666667
2026-06-15T16:00:00Z,510.111111111111,NA,190,144,AE33,Fase AE33,510.111111111111
2026-06-15T16:05:00Z,518.1222222222219,NA,470.00000000000006,145,AE33,Fase AE33,518.1222222222219
2026-06-15T16:10:00Z,519.625,NA,380,146,AE33,Fase AE33,519.625
2026-06-15T16:15:00Z,517.625,NA,290.00000000000006,147,AE33,Fase AE33,517.625
2026-06-15T16:20:00Z,686.15,NA,100,148,AE33,Fase AE33,686.15
2026-06-15T16:25:00Z,961.62,NA,140,149,AE33,Fase AE33,961.62
2026-06-15T16:30:00Z,1952.6799999999998,NA,250,150,AE33,Fase AE33,1952.6799999999998
2026-06-15T16:35:00Z,4025.8,NA,1190.0000000000002,151,AE33,Fase AE33,4025.8
2026-06-15T16:40:00Z,2988.4,NA,740,152,AE33,Fase AE33,2988.4
2026-06-15T16:45:00Z,1082.2,NA,270,153,AE33,Fase AE33,1082.2
2026-06-15T16:50:00Z,974.9,NA,320,154,AE33,Fase AE33,974.9
2026-06-15T16:55:00Z,1291.9,NA,320,155,AE33,Fase AE33,1291.9
2026-06-15T17:00:00Z,1861.1333333333296,NA,400,156,AE33,Fase AE33,1861.1333333333296
2026-06-15T17:05:00Z,1587.0166666666703,NA,290.00000000000006,157,AE33,Fase AE33,1587.0166666666703
2026-06-15T17:10:00Z,1488.25,NA,320,158,AE33,Fase AE33,1488.25
2026-06-15T17:15:00Z,1878.6,NA,410.00000000000006,159,AE33,Fase AE33,1878.6
2026-06-15T17:20:00Z,1307.4,NA,420.00000000000006,160,AE33,Fase AE33,1307.4
2026-06-15T17:25:00Z,939.7,NA,360,161,AE33,Fase AE33,939.7
2026-06-15T17:30:00Z,1577.5,NA,410.00000000000006,162,AE33,Fase AE33,1577.5
2026-06-15T17:35:00Z,2332.4,NA,750,163,AE33,Fase AE33,2332.4
2026-06-15T17:40:00Z,987,NA,1750,164,AE33,Fase AE33,987
2026-06-15T17:45:00Z,1191.4,NA,3090,165,AE33,Fase AE33,1191.4
2026-06-15T17:50:00Z,1321.6,NA,2060,166,AE33,Fase AE33,1321.6
2026-06-15T17:55:00Z,1526.1333333333296,NA,690,167,AE33,Fase AE33,1526.1333333333296
2026-06-15T18:00:00Z,1476.1866666666701,NA,590,168,AE33,Fase AE33,1476.1866666666701
2026-06-15T18:05:00Z,959.08,NA,960,169,AE33,Fase AE33,959.08
2026-06-15T18:10:00Z,809,NA,1160.0000000000002,170,AE33,Fase AE33,809
2026-06-15T18:15:00Z,1350.6,NA,1050,171,AE33,Fase AE33,1350.6
2026-06-15T18:20:00Z,843.5,NA,1000,172,AE33,Fase AE33,843.5
2026-06-15T18:25:00Z,732.1,NA,1220,173,AE33,Fase AE33,732.1
2026-06-15T18:30:00Z,907.6,NA,840.0000000000001,174,AE33,Fase AE33,907.6
2026-06-15T18:35:00Z,1177.56,NA,650,175,AE33,Fase AE33,1177.56
2026-06-15T18:40:00Z,670.39,NA,1300,176,AE33,Fase AE33,670.39
2026-06-15T18:45:00Z,390.25,NA,1540,177,AE33,Fase AE33,390.25
2026-06-15T18:50:00Z,371.454545454545,NA,630,178,AE33,Fase AE33,371.454545454545
2026-06-15T18:55:00Z,296.27272727272697,NA,779.9999999999999,179,AE33,Fase AE33,296.27272727272697
2026-06-15T19:00:00Z,296.27272727272697,NA,910,180,AE33,Fase AE33,296.27272727272697
2026-06-15T19:05:00Z,574,NA,960,181,AE33,Fase AE33,574
2026-06-15T19:10:00Z,503.44,NA,1050,182,AE33,Fase AE33,503.44
2026-06-15T19:15:00Z,397.6,NA,960,183,AE33,Fase AE33,397.6
2026-06-15T19:20:00Z,580.8,NA,740,184,AE33,Fase AE33,580.8
2026-06-15T19:25:00Z,607.2336842105261,NA,930,185,AE33,Fase AE33,607.2336842105261
2026-06-15T19:30:00Z,234.68421052631598,NA,500,186,AE33,Fase AE33,234.68421052631598
2026-06-15T19:35:00Z,234.68421052631598,NA,640,187,AE33,Fase AE33,234.68421052631598
2026-06-15T19:40:00Z,234.68421052631598,NA,540,188,AE33,Fase AE33,234.68421052631598
2026-06-15T19:45:00Z,350.67368421052606,NA,1140.0000000000002,189,AE33,Fase AE33,350.67368421052606
2026-06-15T19:50:00Z,428,NA,350,190,AE33,Fase AE33,428
2026-06-15T19:55:00Z,150.054901960784,NA,270,191,AE33,Fase AE33,150.054901960784
2026-06-15T20:00:00Z,80.5686274509804,NA,140,192,AE33,Fase AE33,80.5686274509804
2026-06-15T20:05:00Z,80.5686274509804,NA,140,193,AE33,Fase AE33,80.5686274509804
2026-06-15T20:10:00Z,80.5686274509804,NA,290.00000000000006,194,AE33,Fase AE33,80.5686274509804
2026-06-15T20:15:00Z,80.5686274509804,NA,400,195,AE33,Fase AE33,80.5686274509804
2026-06-15T20:20:00Z,80.5686274509804,NA,210.00000000000003,196,AE33,Fase AE33,80.5686274509804
2026-06-15T20:25:00Z,80.5686274509804,NA,240.00000000000003,197,AE33,Fase AE33,80.5686274509804
2026-06-15T20:30:00Z,80.5686274509804,NA,420.00000000000006,198,AE33,Fase AE33,80.5686274509804
2026-06-15T20:35:00Z,80.5686274509804,NA,600,199,AE33,Fase AE33,80.5686274509804
2026-06-15T20:40:00Z,80.5686274509804,NA,210.00000000000003,200,AE33,Fase AE33,80.5686274509804
2026-06-15T20:45:00Z,70.2306767868438,NA,80,201,AE33,Fase AE33,70.2306767868438
2026-06-15T20:50:00Z,63.338709677419395,NA,80,202,AE33,Fase AE33,63.338709677419395
2026-06-15T20:55:00Z,63.338709677419395,NA,300,203,AE33,Fase AE33,63.338709677419395
2026-06-15T21:00:00Z,63.338709677419395,NA,300,204,AE33,Fase AE33,63.338709677419395
2026-06-15T21:05:00Z,63.338709677419395,NA,180,205,AE33,Fase AE33,63.338709677419395
2026-06-15T21:10:00Z,63.338709677419395,NA,50,206,AE33,Fase AE33,63.338709677419395
2026-06-15T21:15:00Z,63.338709677419395,NA,90,207,AE33,Fase AE33,63.338709677419395
2026-06-15T21:20:00Z,63.338709677419395,NA,50,208,AE33,Fase AE33,63.338709677419395
2026-06-15T21:25:00Z,63.338709677419395,NA,60,209,AE33,Fase AE33,63.338709677419395
2026-06-15T21:30:00Z,63.338709677419395,NA,40,210,AE33,Fase AE33,63.338709677419395
2026-06-15T21:35:00Z,63.338709677419395,NA,50,211,AE33,Fase AE33,63.338709677419395
2026-06-15T21:40:00Z,63.338709677419395,NA,40,212,AE33,Fase AE33,63.338709677419395
2026-06-15T21:45:00Z,61.7883010752689,NA,30,213,AE33,Fase AE33,61.7883010752689
2026-06-15T21:50:00Z,55.58666666666669,NA,30,214,AE33,Fase AE33,55.58666666666669
2026-06-15T21:55:00Z,55.58666666666669,NA,40,215,AE33,Fase AE33,55.58666666666669
2026-06-15T22:00:00Z,55.58666666666669,NA,40,216,AE33,Fase AE33,55.58666666666669
2026-06-15T22:05:00Z,55.58666666666669,NA,30,217,AE33,Fase AE33,55.58666666666669
2026-06-15T22:10:00Z,55.58666666666669,NA,20,218,AE33,Fase AE33,55.58666666666669
2026-06-15T22:15:00Z,55.58666666666669,NA,30,219,AE33,Fase AE33,55.58666666666669
2026-06-15T22:20:00Z,55.58666666666669,NA,30,220,AE33,Fase AE33,55.58666666666669
2026-06-15T22:25:00Z,55.58666666666669,NA,20,221,AE33,Fase AE33,55.58666666666669
2026-06-15T22:30:00Z,55.58666666666669,NA,40,222,AE33,Fase AE33,55.58666666666669
2026-06-15T22:35:00Z,55.58666666666669,NA,40,223,AE33,Fase AE33,55.58666666666669
2026-06-15T22:40:00Z,55.58666666666669,NA,10,224,AE33,Fase AE33,55.58666666666669
2026-06-15T22:45:00Z,55.58666666666669,NA,20,225,AE33,Fase AE33,55.58666666666669
2026-06-15T22:50:00Z,55.58666666666669,NA,50,226,AE33,Fase AE33,55.58666666666669
2026-06-15T22:55:00Z,55.58666666666669,NA,70,227,AE33,Fase AE33,55.58666666666669
2026-06-15T23:00:00Z,56.59660606060609,NA,60,228,AE33,Fase AE33,56.59660606060609
2026-06-15T23:05:00Z,60.6363636363636,NA,50,229,AE33,Fase AE33,60.6363636363636
2026-06-15T23:10:00Z,60.6363636363636,NA,40,230,AE33,Fase AE33,60.6363636363636
2026-06-15T23:15:00Z,60.6363636363636,NA,20,231,AE33,Fase AE33,60.6363636363636
2026-06-15T23:20:00Z,60.6363636363636,NA,20,232,AE33,Fase AE33,60.6363636363636
2026-06-15T23:25:00Z,60.6363636363636,NA,30,233,AE33,Fase AE33,60.6363636363636
2026-06-15T23:30:00Z,60.6363636363636,NA,10,234,AE33,Fase AE33,60.6363636363636
2026-06-15T23:35:00Z,60.6363636363636,NA,30,235,AE33,Fase AE33,60.6363636363636
2026-06-15T23:40:00Z,60.6363636363636,NA,20,236,AE33,Fase AE33,60.6363636363636
2026-06-15T23:45:00Z,60.6363636363636,NA,30,237,AE33,Fase AE33,60.6363636363636
2026-06-15T23:50:00Z,60.6363636363636,NA,110,238,AE33,Fase AE33,60.6363636363636
2026-06-15T23:55:00Z,60.6363636363636,NA,30,239,AE33,Fase AE33,60.6363636363636
2026-06-16T00:00:00Z,39.2843137254902,NA,20,240,AE33,Fase AE33,39.2843137254902
2026-06-16T00:05:00Z,39.2843137254902,NA,30,241,AE33,Fase AE33,39.2843137254902
2026-06-16T00:10:00Z,39.2843137254902,NA,50,242,AE33,Fase AE33,39.2843137254902
2026-06-16T00:15:00Z,39.2843137254902,NA,50,243,AE33,Fase AE33,39.2843137254902
2026-06-16T00:20:00Z,39.2843137254902,NA,100,244,AE33,Fase AE33,39.2843137254902
2026-06-16T00:25:00Z,39.2843137254902,NA,20,245,AE33,Fase AE33,39.2843137254902
2026-06-16T00:30:00Z,39.2843137254902,NA,20,246,AE33,Fase AE33,39.2843137254902
2026-06-16T00:35:00Z,39.2843137254902,NA,10,247,AE33,Fase AE33,39.2843137254902
2026-06-16T00:40:00Z,39.2843137254902,NA,40,248,AE33,Fase AE33,39.2843137254902
2026-06-16T00:45:00Z,39.2843137254902,NA,40,249,AE33,Fase AE33,39.2843137254902
2026-06-16T00:50:00Z,39.2843137254902,NA,10,250,AE33,Fase AE33,39.2843137254902
2026-06-16T00:55:00Z,39.2843137254902,NA,30,251,AE33,Fase AE33,39.2843137254902
2026-06-16T01:00:00Z,39.2843137254902,NA,10,252,AE33,Fase AE33,39.2843137254902
2026-06-16T01:05:00Z,39.2843137254902,NA,20,253,AE33,Fase AE33,39.2843137254902
2026-06-16T01:10:00Z,39.2843137254902,NA,50,254,AE33,Fase AE33,39.2843137254902
2026-06-16T01:15:00Z,39.2843137254902,NA,70,255,AE33,Fase AE33,39.2843137254902
2026-06-16T01:20:00Z,39.2843137254902,NA,30,256,AE33,Fase AE33,39.2843137254902
2026-06-16T01:25:00Z,39.2843137254902,NA,20,257,AE33,Fase AE33,39.2843137254902
2026-06-16T01:30:00Z,39.2843137254902,NA,20,258,AE33,Fase AE33,39.2843137254902
2026-06-16T01:35:00Z,39.2843137254902,NA,20,259,AE33,Fase AE33,39.2843137254902
2026-06-16T01:40:00Z,35.6911764705882,NA,10,260,AE33,Fase AE33,35.6911764705882
2026-06-16T01:45:00Z,30.301470588235297,NA,20,261,AE33,Fase AE33,30.301470588235297
2026-06-16T01:50:00Z,30.301470588235297,NA,20,262,AE33,Fase AE33,30.301470588235297
2026-06-16T01:55:00Z,30.301470588235297,NA,0,263,AE33,Fase AE33,30.301470588235297
2026-06-16T02:00:00Z,30.301470588235297,NA,20,264,AE33,Fase AE33,30.301470588235297
2026-06-16T02:05:00Z,30.301470588235297,NA,10,265,AE33,Fase AE33,30.301470588235297
2026-06-16T02:10:00Z,30.301470588235297,NA,20,266,AE33,Fase AE33,30.301470588235297
2026-06-16T02:15:00Z,30.301470588235297,NA,20,267,AE33,Fase AE33,30.301470588235297
2026-06-16T02:20:00Z,30.301470588235297,NA,10,268,AE33,Fase AE33,30.301470588235297
2026-06-16T02:25:00Z,30.301470588235297,NA,20,269,AE33,Fase AE33,30.301470588235297
2026-06-16T02:30:00Z,30.301470588235297,NA,10,270,AE33,Fase AE33,30.301470588235297
2026-06-16T02:35:00Z,30.301470588235297,NA,50,271,AE33,Fase AE33,30.301470588235297
2026-06-16T02:40:00Z,30.301470588235297,NA,50,272,AE33,Fase AE33,30.301470588235297
2026-06-16T02:45:00Z,30.301470588235297,NA,0,273,AE33,Fase AE33,30.301470588235297
2026-06-16T02:50:00Z,30.301470588235297,NA,20,274,AE33,Fase AE33,30.301470588235297
2026-06-16T02:55:00Z,30.301470588235297,NA,20,275,AE33,Fase AE33,30.301470588235297
2026-06-16T03:00:00Z,30.301470588235297,NA,10,276,AE33,Fase AE33,30.301470588235297
2026-06-16T03:05:00Z,30.301470588235297,NA,20,277,AE33,Fase AE33,30.301470588235297
2026-06-16T03:10:00Z,30.301470588235297,NA,60,278,AE33,Fase AE33,30.301470588235297
2026-06-16T03:15:00Z,30.301470588235297,NA,30,279,AE33,Fase AE33,30.301470588235297
2026-06-16T03:20:00Z,30.301470588235297,NA,30,280,AE33,Fase AE33,30.301470588235297
2026-06-16T03:25:00Z,30.301470588235297,NA,80,281,AE33,Fase AE33,30.301470588235297
2026-06-16T03:30:00Z,30.301470588235297,NA,70,282,AE33,Fase AE33,30.301470588235297
2026-06-16T03:35:00Z,30.301470588235297,NA,30,283,AE33,Fase AE33,30.301470588235297
2026-06-16T03:40:00Z,30.301470588235297,NA,10,284,AE33,Fase AE33,30.301470588235297
2026-06-16T03:45:00Z,30.301470588235297,NA,0,285,AE33,Fase AE33,30.301470588235297
2026-06-16T03:50:00Z,30.301470588235297,NA,0,286,AE33,Fase AE33,30.301470588235297
2026-06-16T03:55:00Z,29.8208171891511,NA,40,287,AE33,Fase AE33,29.8208171891511
2026-06-16T04:05:00Z,27.8982035928144,NA,80,288,AE33,Fase AE33,27.8982035928144
2026-06-16T04:10:00Z,27.8982035928144,NA,50,289,AE33,Fase AE33,27.8982035928144
2026-06-16T04:15:00Z,27.8982035928144,NA,10,290,AE33,Fase AE33,27.8982035928144
2026-06-16T04:20:00Z,27.8982035928144,NA,0,291,AE33,Fase AE33,27.8982035928144
2026-06-16T04:25:00Z,27.8982035928144,NA,20,292,AE33,Fase AE33,27.8982035928144
2026-06-16T04:30:00Z,27.8982035928144,NA,60,293,AE33,Fase AE33,27.8982035928144
